GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,EST_VC11,MOE_VC11,EST_VC12,MOE_VC12,EST_VC13,MOE_VC13,EST_VC15,MOE_VC15,EST_VC16,MOE_VC16,EST_VC17,MOE_VC17,EST_VC18,MOE_VC18,EST_VC19,MOE_VC19,EST_VC20,MOE_VC20,EST_VC21,MOE_VC21,EST_VC22,MOE_VC22,EST_VC23,MOE_VC23,EST_VC25,MOE_VC25,EST_VC32,MOE_VC32,EST_VC33,MOE_VC33,EST_VC34,MOE_VC34,EST_VC36,MOE_VC36,EST_VC37,MOE_VC37,EST_VC38,MOE_VC38,EST_VC40,MOE_VC40,EST_VC41,MOE_VC41,EST_VC42,MOE_VC42,EST_VC44,MOE_VC44,EST_VC45,MOE_VC45,EST_VC46,MOE_VC46,EST_VC48,MOE_VC48,EST_VC49,MOE_VC49,EST_VC50,MOE_VC50,EST_VC123,MOE_VC123,EST_VC124,MOE_VC124,EST_VC125,MOE_VC125,EST_VC126,MOE_VC126,EST_VC127,MOE_VC127,EST_VC128,MOE_VC128,EST_VC130,MOE_VC130,EST_VC131,MOE_VC131,EST_VC132,MOE_VC132,EST_VC133,MOE_VC133,EST_VC134,MOE_VC134,EST_VC135,MOE_VC135,EST_VC139,MOE_VC139,EST_VC300,MOE_VC300
0400000US26,26,Michigan,002,White alone,7840426,8758,49.3,0.1,50.7,0.1,5.2,0.1,16.0,0.1,9.5,0.1,11.6,0.1,12.1,0.1,15.3,0.1,14.2,0.1,8.8,0.1,7.3,0.1,41.7,0.1,1662845,4629,51.3,0.1,48.7,0.1,6177581,5511,48.8,0.1,51.2,0.1,1651500,3166,50.8,0.1,49.2,0.1,3264506,3760,49.7,0.1,50.3,0.1,1261575,1444,44.0,0.1,56.0,0.1,5435562,4959,9.6,0.2,31.2,0.2,32.5,0.3,16.8,0.2,10.0,0.2,90.4,0.2,89.9,0.2,91.0,0.2,26.8,0.3,27.1,0.4,26.5,0.3,1788527,4349,50385,312
0400000US26,26,Michigan,004,Black or African American alone,1388360,7531,47.6,0.2,52.4,0.2,7.0,0.2,19.5,0.2,12.4,0.2,12.5,0.2,13.3,0.1,13.3,0.1,11.6,0.1,5.9,0.1,4.3,0.1,33.6,0.3,368514,5299,51.3,0.5,48.7,0.5,1019846,4037,46.2,0.2,53.8,0.2,346907,3269,49.2,0.4,50.8,0.4,531002,2478,46.1,0.3,53.9,0.3,141937,1411,39.5,0.4,60.5,0.4,847005,3187,16.1,0.5,31.5,0.8,36.2,0.8,9.8,0.4,6.3,0.5,83.9,0.5,81.9,0.9,85.5,0.6,16.1,0.6,13.1,0.8,18.7,0.9,364827,2884,27986,1014
0400000US26,26,Michigan,012,Asian alone (400-499),248093,4128,47.7,0.5,52.3,0.5,5.8,0.5,18.4,0.7,12.9,0.7,16.1,0.7,17.7,0.6,12.9,0.7,8.7,0.4,4.8,0.3,2.7,0.3,32.7,0.7,60122,2598,49.6,1.6,50.4,1.6,187971,2842,47.1,0.6,52.9,0.6,71961,2303,48.7,1.1,51.3,1.1,97459,2277,45.9,1.0,54.1,1.0,18551,930,46.5,2.4,53.5,2.4,155844,2834,13.0,1.8,9.3,1.2,16.4,1.7,27.6,2.1,33.7,2.3,87.0,1.8,90.8,1.9,83.7,2.1,61.3,2.5,67.3,3.0,56.0,2.7,77400,1737,71563,2915
0400000US26,26,Michigan,070,Some other race alone,93952,7702,52.0,2.0,48.0,2.0,7.6,1.4,24.9,2.1,12.4,1.9,16.1,2.0,15.6,2.0,12.5,1.7,6.2,1.2,2.7,0.5,2.0,0.6,29.0,1.5,30530,3689,53.7,3.8,46.3,3.8,63422,5348,51.1,2.4,48.9,2.4,26757,2748,49.0,3.6,51.0,3.6,32276,3413,54.1,3.5,45.9,3.5,4389,815,41.9,9.8,58.1,9.8,51817,4631,40.7,4.0,23.3,3.0,22.7,2.8,8.1,2.2,5.2,1.7,59.3,4.0,58.7,5.4,60.0,5.0,13.3,2.7,12.6,3.5,14.2,3.8,26242,2694,31963,3301
0400000US27,27,Minnesota,002,White alone,4596694,6789,49.5,0.1,50.5,0.1,5.7,0.1,15.8,0.1,8.8,0.1,13.1,0.1,12.2,0.1,15.5,0.1,13.6,0.1,8.1,0.1,7.1,0.1,40.6,0.2,992753,3481,51.1,0.2,48.9,0.2,3603941,4284,49.1,0.1,50.9,0.1,1007640,2473,50.8,0.1,49.2,0.1,1897832,2925,49.9,0.1,50.1,0.1,698469,833,44.3,0.1,55.7,0.1,3200106,3941,5.9,0.2,26.9,0.4,33.4,0.4,23.2,0.3,10.6,0.2,94.1,0.2,93.2,0.2,94.9,0.2,33.8,0.4,33.1,0.5,34.5,0.5,1065516,3043,61220,419
0400000US27,27,Minnesota,004,Black or African American alone,287165,5702,51.3,0.7,48.7,0.7,9.8,0.5,23.5,0.9,12.3,0.6,17.7,0.7,14.1,0.5,11.5,0.6,7.0,0.4,2.7,0.2,1.4,0.2,27.5,0.6,95493,3982,51.9,1.5,48.1,1.5,191672,3092,51.0,0.8,49.0,0.8,86274,2380,50.6,1.5,49.4,1.5,93577,2102,52.1,0.9,47.9,0.9,11821,618,44.1,2.1,55.9,2.1,156284,2930,19.1,1.6,25.8,1.9,34.7,1.9,13.1,1.5,7.3,1.3,80.9,1.6,82.7,1.9,78.9,2.2,20.4,1.9,23.0,2.5,17.6,2.4,78359,2350,28136,1917
0400000US27,27,Minnesota,012,Asian alone (400-499),226902,3537,48.7,0.7,51.3,0.7,7.9,0.5,21.1,0.8,13.4,0.6,20.0,0.6,16.0,0.7,10.0,0.5,6.5,0.4,3.2,0.3,1.9,0.2,28.9,0.4,65829,2553,50.0,1.5,50.0,1.5,161073,2188,48.2,0.6,51.8,0.6,75751,1953,48.5,1.0,51.5,1.0,73699,1690,48.9,1.0,51.1,1.0,11623,759,41.4,3.3,58.6,3.3,130691,2142,19.4,1.7,17.0,1.6,18.2,1.7,23.7,2.1,21.7,2.0,80.6,1.7,84.3,2.1,77.2,2.0,45.4,2.4,46.6,3.0,44.3,2.8,69918,1573,65959,4372
0400000US27,27,Minnesota,070,Some other race alone,73363,6581,55.6,2.3,44.4,2.3,10.6,1.4,24.7,2.0,12.3,1.6,18.4,2.1,20.9,2.2,8.4,1.5,3.1,0.9,1.0,0.6,0.5,0.5,26.4,1.7,25950,3172,51.4,3.7,48.6,3.7,47413,4207,57.9,2.8,42.1,2.8,22511,2355,56.9,4.0,43.1,4.0,23816,2672,59.8,4.1,40.2,4.1,1086,494,39.4,19.7,60.6,19.7,38369,3610,38.9,5.3,24.2,4.4,20.2,4.0,9.9,2.6,6.8,2.9,61.1,5.3,63.1,5.4,58.1,7.7,16.7,3.7,16.4,5.3,17.0,4.4,19542,2335,47324,5800
0400000US28,28,Mississippi,002,White alone,1768736,4408,49.3,0.2,50.7,0.2,5.6,0.1,16.1,0.1,9.7,0.2,11.7,0.2,12.5,0.2,14.0,0.1,13.4,0.1,9.6,0.1,7.3,0.1,40.8,0.2,384195,2421,51.5,0.6,48.5,0.6,1384541,2803,48.6,0.1,51.4,0.1,379406,3966,50.4,0.5,49.6,0.5,705630,3945,49.9,0.2,50.1,0.2,299505,968,43.5,0.1,56.5,0.1,1212838,3756,14.0,0.6,30.5,0.7,31.5,0.9,15.2,0.6,8.8,0.4,86.0,0.6,84.5,0.8,87.4,0.7,24.1,0.8,24.0,1.0,24.1,0.8,398635,3134,46174,993
0400000US28,28,Mississippi,004,Black or African American alone,1123620,5037,46.8,0.3,53.2,0.3,8.1,0.1,21.1,0.2,12.7,0.3,13.5,0.4,12.7,0.3,12.3,0.2,10.7,0.1,5.3,0.2,3.5,0.1,31.0,0.3,329187,3012,50.3,0.7,49.7,0.7,794433,3478,45.3,0.2,54.7,0.2,294122,3554,47.3,0.6,52.7,0.6,402168,3233,45.2,0.4,54.8,0.4,98143,1260,39.9,0.7,60.1,0.7,651729,3920,24.3,0.8,31.1,1.0,30.3,1.0,9.0,0.6,5.3,0.5,75.7,0.8,72.3,1.2,78.4,1.0,14.3,0.8,9.8,1.0,17.9,0.9,305830,2796,24414,820
0400000US29,29,Missouri,002,White alone,4981999,6489,49.2,0.1,50.8,0.1,5.7,0.1,16.1,0.1,9.3,0.1,12.8,0.1,12.0,0.1,14.6,0.1,13.4,0.1,8.8,0.1,7.2,0.1,40.3,0.2,1086304,3325,51.5,0.2,48.5,0.2,3895695,4398,48.6,0.1,51.4,0.1,1103591,2792,50.5,0.1,49.5,0.1,1992996,3406,49.4,0.1,50.6,0.1,799108,1015,43.9,0.1,56.1,0.1,3432238,4278,10.9,0.3,32.2,0.4,29.5,0.4,17.5,0.3,9.9,0.3,89.1,0.3,88.8,0.3,89.3,0.3,27.3,0.4,27.1,0.5,27.5,0.4,1148563,4121,48448,560
0400000US29,29,Missouri,004,Black or African American alone,691631,5818,47.5,0.4,52.5,0.4,6.9,0.4,20.6,0.4,12.5,0.3,14.0,0.4,12.3,0.3,13.5,0.3,10.6,0.2,5.5,0.2,4.1,0.2,32.0,0.4,189839,4464,51.4,1.0,48.6,1.0,501792,3388,46.0,0.3,54.0,0.3,183062,2633,48.8,0.7,51.2,0.7,252399,3315,45.6,0.6,54.4,0.6,66331,1559,39.4,1.2,60.6,1.2,415590,3498,17.6,0.8,30.6,1.2,35.1,1.2,10.0,0.7,6.7,0.6,82.4,0.8,81.2,1.3,83.4,1.3,16.7,0.9,13.8,1.2,19.1,1.2,185365,2520,28487,1042
0400000US29,29,Missouri,012,Asian alone (400-499),102180,3291,47.1,1.2,52.9,1.2,5.7,0.8,17.0,1.6,12.2,1.1,19.9,1.7,18.7,1.8,11.6,1.3,8.2,1.2,4.3,0.5,2.5,0.5,32.9,0.8,23160,2119,52.4,3.7,47.6,3.7,79020,2538,45.5,1.1,54.5,1.1,32811,2184,47.4,2.7,52.6,2.7,39318,1712,45.2,2.0,54.8,2.0,6891,597,38.7,3.8,61.3,3.8,66574,2310,18.4,2.2,14.1,2.7,14.0,2.6,25.0,2.9,28.6,3.3,81.6,2.2,81.5,2.7,81.6,3.0,53.5,4.0,55.4,4.6,52.0,4.7,33170,1697,57575,8931
0400000US29,29,Missouri,070,Some other race alone,70872,6403,51.5,2.5,48.5,2.5,12.5,1.4,22.0,2.5,13.6,2.6,20.1,2.5,17.6,2.0,7.9,1.9,4.4,1.2,1.5,0.6,0.4,0.2,26.1,1.5,24459,3127,46.3,5.3,53.7,5.3,46413,4410,54.2,2.7,45.8,2.7,23880,3319,52.7,4.3,47.3,4.3,21140,2485,55.9,4.1,44.1,4.1,1393,489,53.8,14.9,46.2,14.9,36760,3301,35.8,5.3,30.2,4.5,21.3,3.9,10.0,3.0,2.7,1.8,64.2,5.3,61.6,6.1,67.6,6.5,12.7,3.1,10.0,3.1,16.1,5.5,20490,2623,30834,2940
0400000US30,30,Montana,002,White alone,896467,1819,50.3,0.1,49.7,0.1,5.4,0.1,15.1,0.1,9.3,0.1,12.2,0.1,11.4,0.1,14.3,0.1,15.4,0.1,9.5,0.1,7.4,0.1,41.9,0.3,183709,1028,51.4,0.4,48.6,0.4,712758,1354,50.0,0.1,50.0,0.1,192863,1067,52.1,0.3,47.9,0.3,368526,993,50.1,0.2,49.9,0.2,151369,506,47.0,0.1,53.0,0.1,628979,1383,6.4,0.4,29.9,0.8,33.2,0.8,20.9,0.7,9.6,0.5,93.6,0.4,92.7,0.7,94.6,0.5,30.6,0.9,30.0,1.1,31.1,1.1,194404,1296,46838,1104
0400000US30,30,Montana,006,"American Indian and Alaska Native alone (300, A01-Z99)",65148,2263,48.6,1.5,51.4,1.5,10.2,0.6,23.1,1.2,12.7,1.4,13.6,1.2,12.0,1.8,13.1,1.7,8.1,0.8,4.6,0.7,2.5,0.6,27.2,1.0,21724,1196,50.9,2.9,49.1,2.9,43424,1528,47.5,2.0,52.5,2.0,17149,1168,49.0,3.1,51.0,3.1,21644,1418,47.0,2.8,53.0,2.8,4631,476,43.7,7.8,56.3,7.8,35120,1511,18.3,2.5,28.0,2.7,40.6,3.2,10.4,2.8,2.7,1.0,81.7,2.5,84.5,3.5,79.3,3.7,13.0,2.9,7.8,2.1,17.5,4.7,16589,1202,27187,3373
0400000US31,31,Nebraska,002,White alone,1634952,5242,49.6,0.1,50.4,0.1,6.6,0.1,16.8,0.1,9.7,0.1,13.2,0.1,11.8,0.1,13.9,0.1,13.0,0.1,7.7,0.1,7.4,0.1,38.1,0.3,382675,2814,51.6,0.3,48.4,0.3,1252277,3298,49.0,0.1,51.0,0.1,374683,2607,50.9,0.3,49.1,0.3,631633,2299,49.9,0.1,50.1,0.1,245961,579,43.7,0.1,56.3,0.1,1093621,3223,7.9,0.3,28.2,0.6,34.3,0.6,19.9,0.5,9.7,0.3,92.1,0.3,91.4,0.5,92.7,0.4,29.6,0.5,28.8,0.8,30.3,0.7,375129,2203,52210,593
0400000US31,31,Nebraska,004,Black or African American alone,85483,3465,51.9,1.1,48.1,1.1,9.3,0.7,24.0,1.4,11.2,1.0,14.6,1.0,12.7,1.1,13.1,0.9,8.2,0.5,4.3,0.4,2.7,0.4,28.3,1.1,28517,2049,51.5,2.3,48.5,2.3,56966,1977,52.1,1.5,47.9,1.5,22011,1399,54.0,2.7,46.0,2.7,29011,1303,52.9,2.1,47.1,2.1,5944,446,41.7,3.4,58.3,3.4,47427,1647,18.3,2.9,26.0,2.6,36.9,3.4,12.8,3.0,6.1,1.5,81.7,2.9,82.2,3.5,81.3,3.9,18.9,3.1,15.6,4.0,22.3,4.3,20357,1555,29059,3358
0400000US32,32,Nevada,002,White alone,1922203,12400,51.1,0.2,48.9,0.2,5.9,0.1,15.6,0.2,8.4,0.1,13.6,0.2,13.5,0.1,14.2,0.1,13.4,0.1,9.4,0.1,6.0,0.1,40.2,0.3,413560,6418,51.7,0.5,48.3,0.5,1508643,8076,50.9,0.2,49.1,0.2,421997,4958,51.8,0.4,48.2,0.4,791165,4870,51.4,0.2,48.6,0.2,295481,1840,48.3,0.2,51.7,0.2,1347724,7507,13.3,0.5,28.8,0.6,34.5,0.7,15.0,0.5,8.3,0.3,86.7,0.5,86.5,0.7,86.8,0.6,23.3,0.6,24.6,0.7,22.1,0.9,439263,4737,51422,699
0400000US32,32,Nevada,004,Black or African American alone,227696,4251,50.5,0.7,49.5,0.7,7.3,0.6,18.9,0.7,12.0,0.6,14.9,0.6,13.8,0.5,13.8,0.5,10.1,0.4,5.9,0.2,3.3,0.2,33.0,0.7,59840,2714,51.0,1.4,49.0,1.4,167856,2748,50.3,0.7,49.7,0.7,61254,1841,51.2,1.6,48.8,1.6,85589,1963,51.1,0.9,48.9,0.9,21013,676,44.8,1.3,55.2,1.3,140453,2267,13.3,1.6,33.0,2.4,36.9,2.3,10.9,1.6,5.8,1.2,86.7,1.6,87.2,2.1,86.1,2.2,16.8,1.9,14.6,2.3,19.0,2.8,58558,2223,36479,2461
0400000US32,32,Nevada,012,Asian alone (400-499),207736,5128,44.5,0.7,55.5,0.7,4.4,0.7,14.9,0.8,8.6,0.6,15.3,0.6,16.4,0.5,15.1,0.5,13.3,0.4,7.8,0.4,4.2,0.2,39.0,0.8,40074,2655,49.6,2.6,50.4,2.6,167662,3554,43.3,0.7,56.7,0.7,49516,2203,46.1,1.7,53.9,1.7,93131,1743,42.6,0.8,57.4,0.8,25015,1047,40.6,1.6,59.4,1.6,149847,2968,11.4,1.7,21.9,2.1,31.1,2.1,27.0,2.3,8.6,1.2,88.6,1.7,90.3,1.9,87.3,1.9,35.6,2.7,34.3,3.5,36.5,2.8,60795,1719,58973,4776
0400000US32,32,Nevada,070,Some other race alone,236992,12600,51.0,1.4,49.0,1.4,9.0,0.9,25.6,1.3,12.5,1.1,18.8,1.2,15.6,1.1,10.6,1.0,4.7,0.6,2.1,0.5,1.0,0.4,26.6,0.8,81990,6008,49.7,2.5,50.3,2.5,155002,8433,51.8,1.5,48.2,1.5,74186,4967,53.0,2.5,47.0,2.5,73458,4937,51.9,2.2,48.1,2.2,7358,1483,37.2,6.4,62.8,6.4,125363,7321,39.6,3.3,33.2,2.6,21.6,2.3,3.9,1.0,1.7,0.6,60.4,3.3,59.9,4.0,61.0,3.6,5.6,1.2,4.0,1.4,7.4,1.8,67626,4658,41761,2087
0400000US33,33,New Hampshire,002,White alone,1241905,2511,49.2,0.1,50.8,0.1,4.7,0.1,15.3,0.1,9.4,0.1,11.0,0.1,12.6,0.1,17.0,0.1,14.7,0.1,8.6,0.1,6.7,0.1,43.0,0.2,249185,1558,51.2,0.3,48.8,0.3,992720,1668,48.7,0.1,51.3,0.1,252827,1089,50.5,0.3,49.5,0.3,549969,1346,49.3,0.1,50.7,0.1,189924,587,44.7,0.1,55.3,0.1,876252,1438,7.8,0.6,29.6,0.8,28.1,0.8,22.0,0.7,12.4,0.6,92.2,0.6,91.1,0.7,93.2,0.7,34.4,0.8,33.6,1.0,35.2,0.9,289569,1826,63364,1469
0400000US34,34,New Jersey,002,White alone,6111675,20981,48.7,0.1,51.3,0.1,5.2,0.1,15.8,0.1,8.2,0.1,11.5,0.1,12.7,0.1,16.1,0.1,13.8,0.1,8.7,0.1,8.1,0.1,42.6,0.1,1285604,9631,51.2,0.2,48.8,0.2,4826071,14221,48.1,0.1,51.9,0.1,1198521,8508,50.8,0.3,49.2,0.3,2603959,8268,49.1,0.1,50.9,0.1,1023591,2753,42.3,0.1,57.7,0.1,4327852,11386,9.9,0.3,29.7,0.3,23.5,0.3,23.1,0.3,13.8,0.3,90.1,0.3,90.0,0.3,90.1,0.3,36.9,0.4,37.8,0.5,36.0,0.4,1395348,8093,74261,845
0400000US34,34,New Jersey,004,Black or African American alone,1207688,10732,47.0,0.3,53.0,0.3,6.6,0.2,18.4,0.3,11.4,0.3,13.3,0.2,14.2,0.2,15.1,0.2,10.7,0.2,6.2,0.1,4.2,0.1,35.3,0.2,301653,5061,50.4,0.7,49.6,0.7,906035,7919,45.9,0.3,54.1,0.3,297817,4292,49.1,0.8,50.9,0.8,483307,5379,45.8,0.4,54.2,0.4,124911,1485,38.6,0.6,61.4,0.6,768460,6769,14.7,0.6,34.2,0.8,29.7,0.8,13.9,0.6,7.5,0.5,85.3,0.6,84.9,1.0,85.7,0.8,21.4,0.8,19.5,1.0,23.0,1.0,331354,3926,45318,1376
0400000US34,34,New Jersey,012,Asian alone (400-499),775176,5882,48.5,0.3,51.5,0.3,6.5,0.2,16.8,0.3,7.9,0.2,16.9,0.3,18.2,0.2,14.2,0.2,10.6,0.2,5.9,0.1,2.9,0.2,35.9,0.3,180896,3149,50.1,0.8,49.9,0.8,594280,4337,48.0,0.3,52.0,0.3,192753,2567,48.6,0.6,51.4,0.6,333405,3151,48.2,0.3,51.8,0.3,68122,961,45.5,0.5,54.5,0.5,532847,3745,8.0,0.6,11.1,0.7,13.3,0.8,38.2,1.1,29.4,1.1,92.0,0.6,93.8,0.7,90.3,0.8,67.6,1.3,70.7,1.4,64.7,1.6,221657,2788,100656,1336
0400000US34,34,New Jersey,070,Some other race alone,523067,19197,52.4,1.0,47.6,1.0,8.4,0.6,20.8,0.9,12.1,0.8,19.8,0.8,16.4,0.7,12.9,0.7,5.6,0.5,2.7,0.3,1.2,0.3,29.3,0.6,152896,8348,50.8,1.7,49.2,1.7,370171,13675,53.1,1.1,46.9,1.1,167056,8565,56.9,2.0,43.1,2.0,182860,7381,51.0,1.3,49.0,1.3,20255,2317,41.4,4.5,58.6,4.5,306818,11346,33.8,1.8,33.4,1.5,19.8,1.4,9.6,1.1,3.4,0.6,66.2,1.8,62.2,2.5,70.5,1.9,13.0,1.3,11.2,1.4,15.0,1.8,145935,6587,44571,2835
0400000US35,35,New Mexico,002,White alone,1499853,13369,49.3,0.3,50.7,0.3,6.2,0.2,16.3,0.3,9.4,0.2,12.4,0.2,11.6,0.2,13.8,0.2,14.0,0.2,9.3,0.1,7.0,0.1,40.0,0.4,336825,6703,51.6,0.8,48.4,0.8,1163028,8935,48.7,0.2,51.3,0.2,326606,5394,50.7,0.6,49.3,0.6,591247,5030,48.8,0.3,51.2,0.3,245175,2591,45.8,0.3,54.2,0.3,1022734,6739,13.1,0.5,25.1,0.8,31.9,0.7,16.8,0.7,13.1,0.6,86.9,0.5,85.8,0.7,87.9,0.6,29.9,0.7,30.1,1.0,29.7,0.9,334849,4814,46305,983
0400000US35,35,New Mexico,006,"American Indian and Alaska Native alone (300, A01-Z99)",192903,3241,48.5,0.7,51.5,0.7,9.0,0.5,21.9,0.7,12.6,0.5,14.8,0.5,12.2,0.7,12.2,0.5,9.0,0.4,5.1,0.3,3.2,0.3,29.3,0.5,59667,2054,50.2,1.5,49.8,1.5,133236,2328,47.8,0.8,52.2,0.8,52915,1437,49.5,1.2,50.5,1.2,64295,1762,48.2,1.4,51.8,1.4,16026,664,40.3,1.6,59.7,1.6,108854,1933,20.2,1.4,32.8,2.2,36.2,2.1,7.1,1.1,3.6,0.9,79.8,1.4,78.0,2.2,81.4,1.8,10.7,1.4,7.5,1.5,13.6,2.1,49891,1222,31924,2214
0400000US35,35,New Mexico,070,Some other race alone,255095,13686,51.1,1.4,48.9,1.4,7.4,0.8,20.7,1.4,10.3,1.0,16.1,1.2,13.9,1.0,12.5,1.1,10.2,1.1,5.0,0.7,3.9,0.7,32.1,1.2,71586,6468,50.0,2.7,50.0,2.7,183509,9115,51.5,1.5,48.5,1.5,67243,5127,55.4,2.8,44.6,2.8,93458,4961,50.3,1.8,49.7,1.8,22808,2474,44.9,3.2,55.1,3.2,157346,7244,28.8,2.2,34.6,2.6,27.8,2.0,6.3,1.1,2.5,0.6,71.2,2.2,70.1,2.9,72.3,2.6,8.8,1.3,7.5,1.7,10.1,1.7,63407,4745,31594,1830
0400000US36,36,New York,002,White alone,12767396,31188,48.9,0.1,51.1,0.1,5.3,0.1,14.6,0.1,9.3,0.1,13.1,0.1,12.4,0.1,15.0,0.1,13.6,0.1,8.7,0.1,8.0,0.1,41.4,0.2,2539743,12444,51.3,0.1,48.7,0.1,10227653,22722,48.3,0.1,51.7,0.1,2865306,12980,50.5,0.1,49.5,0.1,5227637,11686,49.5,0.1,50.5,0.1,2134710,4655,42.5,0.1,57.5,0.1,9034634,18725,10.1,0.2,27.2,0.3,25.6,0.2,20.3,0.2,16.8,0.2,89.9,0.2,89.6,0.3,90.2,0.2,37.1,0.2,37.0,0.3,37.3,0.3,3004029,11517,63078,569
0400000US36,36,New York,004,Black or African American alone,3046610,15504,46.3,0.2,53.7,0.2,6.7,0.1,17.7,0.1,11.8,0.2,14.0,0.1,13.0,0.1,14.6,0.1,11.1,0.1,6.5,0.1,4.7,0.1,34.9,0.2,743473,8272,50.5,0.4,49.5,0.4,2303137,10397,45.0,0.2,55.0,0.2,785044,7023,48.7,0.4,51.3,0.4,1179300,6434,44.9,0.2,55.1,0.2,338793,2927,36.5,0.4,63.5,0.4,1944296,8814,18.5,0.4,30.4,0.6,29.6,0.6,13.9,0.5,7.6,0.4,81.5,0.4,80.6,0.7,82.2,0.5,21.5,0.6,18.8,0.7,23.6,0.8,832585,7269,40955,536
0400000US36,36,New York,006,"American Indian and Alaska Native alone (300, A01-Z99)",73392,5772,50.2,2.3,49.8,2.3,5.6,1.2,19.7,2.2,10.5,1.9,12.6,2.0,12.3,2.0,16.8,1.7,12.6,1.8,6.8,1.2,3.2,0.8,36.9,3.0,18552,2276,57.6,4.8,42.4,4.8,54840,4453,47.6,2.4,52.4,2.4,16923,2750,53.6,4.7,46.4,4.7,30584,2750,46.1,3.9,53.9,3.9,7333,989,40.2,6.4,59.8,6.4,47153,3490,26.9,3.7,30.2,3.8,28.1,3.0,10.4,2.1,4.4,1.2,73.1,3.7,69.0,5.6,76.7,4.0,14.8,2.4,12.8,3.4,16.5,3.1,18039,2197,34830,4954
0400000US36,36,New York,012,Asian alone (400-499),1498346,8087,47.8,0.2,52.2,0.2,5.5,0.2,14.3,0.2,10.6,0.2,18.2,0.2,15.8,0.2,14.4,0.1,11.4,0.1,6.0,0.1,3.8,0.1,35.8,0.3,295876,4405,51.4,0.7,48.6,0.7,1202470,5860,46.9,0.2,53.1,0.2,432752,3942,47.1,0.4,52.9,0.4,622153,4191,47.3,0.2,52.7,0.2,147565,1683,44.7,0.4,55.3,0.4,1043117,5278,22.7,0.8,17.4,0.6,15.1,0.5,27.2,0.8,17.5,0.7,77.3,0.8,78.0,1.0,76.6,0.9,44.8,0.9,45.8,1.1,43.8,1.1,450922,4077,59340,1926
0400000US36,36,New York,070,Some other race alone,1644049,29249,49.5,0.5,50.5,0.5,7.7,0.3,19.4,0.4,12.9,0.4,18.1,0.4,15.5,0.4,12.3,0.4,8.1,0.3,3.9,0.2,2.2,0.2,30.4,0.3,445654,13066,51.0,0.9,49.0,0.9,1198395,20748,48.9,0.6,51.1,0.6,509550,12052,51.4,0.9,48.6,0.9,589985,11687,47.7,0.8,52.3,0.8,98860,5271,43.1,1.9,56.9,1.9,986709,17584,38.2,1.0,28.3,0.9,20.7,0.8,9.2,0.5,3.6,0.4,61.8,1.0,60.4,1.5,63.1,1.4,12.8,0.6,10.4,0.8,15.0,0.9,482515,11005,34619,1311
0400000US37,37,North Carolina,002,White alone,6817441,17870,49.1,0.1,50.9,0.1,5.5,0.1,15.5,0.1,9.3,0.1,12.4,0.1,13.4,0.1,14.6,0.1,13.2,0.1,9.3,0.1,6.8,0.1,40.7,0.2,1432412,8533,51.4,0.2,48.6,0.2,5385029,10633,48.5,0.1,51.5,0.1,1476850,6854,51.0,0.2,49.0,0.2,2809421,6527,49.1,0.1,50.9,0.1,1098758,1766,43.8,0.1,56.2,0.1,4753084,9520,12.8,0.3,26.4,0.4,30.6,0.3,19.9,0.3,10.3,0.2,87.2,0.3,85.5,0.4,88.7,0.3,30.2,0.3,30.1,0.4,30.3,0.4,1595610,7086,50476,397
0400000US37,37,North Carolina,004,Black or African American alone,2107908,10420,46.7,0.2,53.3,0.2,6.9,0.1,18.8,0.2,11.9,0.2,13.1,0.2,13.7,0.2,14.0,0.2,11.6,0.1,6.1,0.1,4.0,0.1,34.5,0.3,541441,7186,50.3,0.6,49.7,0.6,1566467,5981,45.5,0.1,54.5,0.1,526267,5084,48.2,0.4,51.8,0.4,828118,5142,45.4,0.3,54.6,0.3,212082,1994,39.1,0.4,60.9,0.4,1315560,6191,17.5,0.6,31.9,0.6,33.4,0.7,12.0,0.6,5.2,0.3,82.5,0.6,79.8,0.8,84.6,0.8,17.2,0.7,14.1,0.8,19.8,0.8,573424,4521,31650,582
0400000US37,37,North Carolina,006,"American Indian and Alaska Native alone (300, A01-Z99)",113280,3635,49.5,1.4,50.5,1.4,6.4,0.8,19.5,0.9,11.6,1.0,12.6,1.1,15.0,1.1,13.5,1.2,11.9,1.0,6.4,0.7,3.1,0.5,34.9,1.0,29297,1706,55.5,3.3,44.5,3.3,83983,2914,47.4,1.5,52.6,1.5,27430,1650,48.5,3.1,51.5,3.1,45763,2275,48.4,2.2,51.6,2.2,10790,877,40.6,3.2,59.4,3.2,70856,2600,28.6,2.8,30.3,2.5,27.2,2.3,10.3,1.4,3.7,1.0,71.4,2.8,66.2,4.3,76.1,3.1,14.0,1.7,11.2,2.3,16.4,2.3,29740,1769,26752,2669
